,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.27472527472527475,0.27472527472527475,0.27472527472527475,0.22123893805309736,0.22123893805309736,0.22123893805309736,0.36231884057971014,0.36231884057971014,0.36231884057971014
Logit,0.3146067415730337,0.05128205128205128,0.27936507936507937,0.37168141592920356,0.02654867256637168,0.3893805309734513,0.2727272727272727,0.75,0.21782178217821782
RF,0.0,0.0975609756097561,0.06722689075630253,0.0,0.05309734513274336,0.035398230088495575,0.0,0.6,0.6666666666666666
SVM,0.0,0.0,0.046875,0.0,0.0,0.02654867256637168,0.0,0.0,0.2
