,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.43317972350230416,0.43317972350230416,0.43317972350230416,0.32413793103448274,0.32413793103448274,0.32413793103448274,0.6527777777777778,0.6527777777777778,0.6527777777777778
Logit,0.4487179487179487,0.18579234972677597,0.4514285714285714,0.4827586206896552,0.11724137931034483,0.5448275862068965,0.41916167664670656,0.4473684210526316,0.3853658536585366
RF,0.3942307692307692,0.38805970149253727,0.3718592964824121,0.2827586206896552,0.2689655172413793,0.25517241379310346,0.6507936507936508,0.6964285714285714,0.6851851851851852
SVM,0.3942307692307692,0.07894736842105263,0.16,0.2827586206896552,0.041379310344827586,0.09655172413793103,0.6507936507936508,0.8571428571428571,0.4666666666666667
