,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.28125000000000006,0.28125000000000006,0.28125000000000006,0.25,0.25,0.25,0.32142857142857145,0.32142857142857145,0.32142857142857145
Logit,0.08888888888888888,0.0,0.12834224598930483,0.1111111111111111,0.0,0.3333333333333333,0.07407407407407407,0.0,0.07947019867549669
RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
