,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.05825242718446602,0.05825242718446602,0.05825242718446602,0.42857142857142855,0.42857142857142855,0.42857142857142855
Logit,0.23880597014925373,0.018691588785046728,0.23880597014925373,0.1553398058252427,0.009708737864077669,0.1553398058252427,0.5161290322580645,0.25,0.5161290322580645
RF,0.0,0.07339449541284404,0.037383177570093455,0.0,0.038834951456310676,0.019417475728155338,0.0,0.6666666666666666,0.5
SVM,0.0,0.01923076923076923,0.016129032258064516,0.0,0.009708737864077669,0.009708737864077669,0.0,1.0,0.047619047619047616
