,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.3315508021390374,0.3315508021390374,0.3315508021390374,0.2052980132450331,0.2052980132450331,0.2052980132450331,0.8611111111111112,0.8611111111111112,0.8611111111111112
Logit,0.4,0.12790697674418605,0.4,0.2980132450331126,0.0728476821192053,0.2980132450331126,0.6081081081081081,0.5238095238095238,0.6081081081081081
RF,0.14201183431952663,0.223463687150838,0.1,0.07947019867549669,0.13245033112582782,0.052980132450331126,0.6666666666666666,0.7142857142857143,0.8888888888888888
SVM,0.14201183431952663,0.3840579710144928,0.2371134020618557,0.07947019867549669,0.3509933774834437,0.152317880794702,0.6666666666666666,0.424,0.5348837209302325
