,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.48,0.48,0.48,0.631578947368421,0.631578947368421,0.631578947368421
Logit,0.6086956521739131,0.11764705882352941,0.5714285714285714,0.56,0.08,0.56,0.6666666666666666,0.2222222222222222,0.5833333333333334
RF,0.07692307692307693,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0
SVM,0.07692307692307693,0.0,0.12499999999999997,0.04,0.0,0.12,1.0,0.0,0.13043478260869565
