,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.5454545454545454,0.6086956521739131,0.6086956521739131,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5833333333333334,0.5833333333333334
Logit,0.23529411764705885,0.0,0.15686274509803924,0.18181818181818182,0.0,0.36363636363636365,0.3333333333333333,0.0,0.1
RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVM,0.0,0.0,0.2857142857142857,0.0,0.0,0.36363636363636365,0.0,0.0,0.23529411764705882
