,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.2833333333333333,0.2833333333333333,0.2809917355371901,0.18085106382978725,0.18085106382978725,0.18085106382978725,0.6538461538461539,0.6538461538461539,0.6296296296296297
Logit,0.32579185520361986,0.0,0.28363636363636363,0.3829787234042553,0.0,0.4148936170212766,0.28346456692913385,0.0,0.2154696132596685
RF,0.2222222222222222,0.31746031746031744,0.31404958677685946,0.13829787234042554,0.2127659574468085,0.20212765957446807,0.5652173913043478,0.625,0.7037037037037037
SVM,0.2222222222222222,0.0,0.039603960396039604,0.13829787234042554,0.0,0.02127659574468085,0.5652173913043478,0.0,0.2857142857142857
