,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logit,0.10638297872340427,0.0,0.10989010989010987,0.1388888888888889,0.0,0.2777777777777778,0.08620689655172414,0.0,0.0684931506849315
RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
