,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logit,0.038461538461538464,0.0,0.08620689655172414,0.05263157894736842,0.0,0.2631578947368421,0.030303030303030304,0.0,0.05154639175257732
RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
