,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5194805194805194,0.5194805194805194,0.5194805194805194
Logit,0.46783625730994144,0.2772277227722772,0.4147465437788018,0.5128205128205128,0.1794871794871795,0.5769230769230769,0.43010752688172044,0.6086956521739131,0.3237410071942446
RF,0.1075268817204301,0.07142857142857144,0.0898876404494382,0.0641025641025641,0.038461538461538464,0.05128205128205128,0.3333333333333333,0.5,0.36363636363636365
SVM,0.1075268817204301,0.0,0.04938271604938271,0.0641025641025641,0.0,0.02564102564102564,0.3333333333333333,0.0,0.6666666666666666
