,hinc00,local_tweets,pop00,hinc90,Unnamed: 0,medrent90,2,abovemedli00,3,5,1,4,vulnrisk90,abovemedrent00,belowmedcol90,6,vuln00,vulnrisk00,17,localpercentage,18,carcommuters_00,8,abm_dif_9000,pasian00,pernwh00,local_weekday_oddratio,13,32,34,57,9,local_nighttime_oddratio,local_daytime_oddratio,31,phisp00,popden00,weekday_oddratio,local_weekend_oddratio,24,abovemednwh00,afford00,daytime_oddratio,30,124,19,44,hotmarket00(110%-207%),51,83,11,86,125,146,edudiff9000,39,46,79,59,191,213,154,136,144,91,98,104,43,pct_ch_hinc90_00,137,317,101,20,264,270,302,140,25,173,55,246,161,225,177,52,108,Tuesday_oddratio,33,122,97,155,78,241,329,185,28,263,306,212,196,194,Wednesday_oddratio,259,Monday_oddratio,287,76,72,295,249,298,95,277,250,38,Thursday_oddratio,49,288,335,119,81,324,346,63,237,112,309,222,354,193,242,231,228,88,226,92,236,perli90,36,Friday_oddratio,290,10,240,305,239,165,abm_inc_90_00,111,268,157,188,248,148,243,307,158,186,152,121,320,208,331,267,345,84,206,perli00,251,distToHighVisitorTract,350,68,200,71,358,120,139,299,294,205,221,257,355,50,belowmedcol00,275,62,252,167,74,328,96,87,distToHighTweetTract,149,279,85,210,distToMHI,230,183,176,273,207,133,70,99,182,220,114,neighbor_daytime_oddratio,150,293,341,326,342,nighttime_oddratio,166,201,247,neighbor_weekday_oddratio,75,198,227,353,171,343,338,other_weekend_oddratio,314,278,333,209,pernwh90,169,234,313,337,202,303,312,180,311,244,82,351,189,174,199,336,145,new_abm_dif_9000,new_ch_all_li_count90_00,new_gent90_00,new_hinc00,new_hinc90,new_hotmarket00(110%-207%),new_hotmarket90(127%-169%),new_liloss9016,new_medhval00,new_medrent00,new_medrent90,new_pct_ch_hinc90_00,new_per_rent_00,new_per_rent_90,new_vuln00,284,65,359,130,310,69,67,308,261,318,296,142,219,73,301,357,297,129,nbrpercentage,280,332,54,168,66,269,109,107,344,216,253,339,271,352,190,159,115,256,289,170,138,195,neighbor_weekend_oddratio,304,175,40,123,neighbor_nighttime_oddratio,315,128,160,356,340,162,272,163,281,132,110,245,214,215,319,334,126,64,229,218,143,184,300,285,per_rent_90,100,260,233,232,348,187,265,164,147,178,276,179,106,235,Sunday_oddratio,117,262,197,192,282,330,93,286,325,116,258,47,102,211,316,172,323,42,291,127,135,Saturday_oddratio,113,255,weekend_oddratio,349,151,321,274,347,292,327,27,other_nighttime_oddratio,134,283,217,90,58,per_rent_00,254,103,29,223,61,266,322,204,105,60,238,156,35,131,181,141,other_daytime_oddratio,26,41,23,80,56,118,37,94,224,pag25up00,203,153,48,89,7,77,other_weekday_oddratio,45,53,percol00,21,gent90_00_x,gent90_00_y,commercial_pct,new_medhval90,15,percol90,pnhblk00,16,visitorpercentage,vuln90,hotmarket90(127%-169%),14,12,22,TOD,afford90,liloss9016,unempden00,0,medrent00,ch_all_li_count90_00,neighbor_tweets,medhval90,userwith5_count,medhval00,total_tweets,total_users,other_tweets
Logit_Raw,-2.680770116086051e-05,-2.5532290060827224e-05,-1.4917464092159101e-05,-1.40226091869227e-05,-2.376485945983933e-06,-5.394034628517711e-07,-4.8615677483214325e-09,-4.83430973597507e-09,-4.434151554729717e-09,-4.350807114734183e-09,-2.9508898185939662e-09,-2.3892453321951246e-09,-2.2383633916045886e-09,-2.227215850876995e-09,-2.137059796556593e-09,-1.8454846332575786e-09,-1.7937051442283813e-09,-1.7937051442283813e-09,-1.7847810092998213e-09,-1.4628006868128732e-09,-1.4313215004643137e-09,-1.2959175713750345e-09,-1.288866893384254e-09,-1.1297820249051423e-09,-1.0787514578796051e-09,-9.53551551962942e-10,-9.38577991901796e-10,-9.02920605609993e-10,-8.510563763459831e-10,-8.12138962477916e-10,-8.113487647972159e-10,-7.932999253081601e-10,-7.392231120549859e-10,-7.23577574757848e-10,-6.916688818449771e-10,-6.875897125678922e-10,-6.736264275987453e-10,-6.536024609636717e-10,-5.242226949110619e-10,-5.234218009710704e-10,-4.970703771069102e-10,-4.970703771069102e-10,-4.672284261944845e-10,-4.533950402271539e-10,-4.496405006450455e-10,-4.3965741127063576e-10,-4.139714182899096e-10,-4.130177582710325e-10,-4.0372647845868443e-10,-3.963700928252004e-10,-3.6416223460696817e-10,-3.461538070055231e-10,-3.3413736867365137e-10,-3.1705348020327953e-10,-3.048081410637821e-10,-2.9695571534036007e-10,-2.9315471702118437e-10,-2.907281064093347e-10,-2.8286193001085505e-10,-2.7954154053212186e-10,-2.783030876628849e-10,-2.7321254855985924e-10,-2.6984109030422996e-10,-2.6919682143568084e-10,-2.689756305414294e-10,-2.6800895746702113e-10,-2.644193625727619e-10,-2.629686031451561e-10,-2.6135741533346393e-10,-2.613440917374985e-10,-2.5909691137507186e-10,-2.554907316287787e-10,-2.533831220313428e-10,-2.4693470220035584e-10,-2.400778660023973e-10,-2.2482435315123294e-10,-2.130874730390833e-10,-2.1307401300170945e-10,-2.112389716779731e-10,-2.0367063637541826e-10,-2.0133462621762965e-10,-1.9808140250095327e-10,-1.9777782741949974e-10,-1.9664025352752036e-10,-1.9594685164458187e-10,-1.9546611014243018e-10,-1.9443350952334021e-10,-1.9086465838497083e-10,-1.8764648780215852e-10,-1.8323884637024327e-10,-1.8093276001695873e-10,-1.8014586759686054e-10,-1.768252866579203e-10,-1.7647469016319756e-10,-1.7243160570113892e-10,-1.7121270986174834e-10,-1.6915942727659128e-10,-1.6565528540967452e-10,-1.6551655186142369e-10,-1.6471577547943292e-10,-1.6300212666362333e-10,-1.6135246564833241e-10,-1.5999791410570713e-10,-1.5882621536065313e-10,-1.5867519431990284e-10,-1.5694413735778793e-10,-1.5587821253762207e-10,-1.5497854161505448e-10,-1.538706367641044e-10,-1.520805957309731e-10,-1.5042469651729451e-10,-1.496613443832966e-10,-1.448128343071294e-10,-1.4030090169631003e-10,-1.3899027043135e-10,-1.3823095519778205e-10,-1.371292187703667e-10,-1.366695137759948e-10,-1.3625288722232528e-10,-1.3617609762723809e-10,-1.334319497104066e-10,-1.3310434915108183e-10,-1.2950301627146587e-10,-1.2721003230183754e-10,-1.2629864632817434e-10,-1.239239793597821e-10,-1.231838910181368e-10,-1.1858793693049836e-10,-1.1828069254788475e-10,-1.1773273929407452e-10,-1.1592110138420512e-10,-1.1515968892339205e-10,-1.1085130112025442e-10,-1.093480907618398e-10,-1.0868445188127345e-10,-1.0499919915793018e-10,-1.0417905859654615e-10,-1.0357635843917054e-10,-1.0343330092750563e-10,-1.033379509474492e-10,-1.0281505965785815e-10,-9.969418597615176e-11,-9.786711509666252e-11,-9.758980365833088e-11,-9.672420467214642e-11,-9.494946200874504e-11,-9.459499364234518e-11,-9.386657036998748e-11,-9.25331859012452e-11,-9.164614626226261e-11,-9.001463173355349e-11,-8.790686019927284e-11,-8.759650475081403e-11,-8.664267655739287e-11,-8.590886608065246e-11,-8.419942301047292e-11,-8.24811673346682e-11,-8.221758445122377e-11,-7.98026919177098e-11,-7.894001775737005e-11,-7.885171254960647e-11,-7.86933126686219e-11,-7.540382919548457e-11,-7.376359599622435e-11,-6.903967676997751e-11,-6.701868851324111e-11,-6.535944798472469e-11,-6.499930561347623e-11,-6.404067831967881e-11,-6.259320203383655e-11,-6.224438178277575e-11,-6.18531112580948e-11,-6.136362030047935e-11,-6.126467492339848e-11,-6.102002635049712e-11,-6.062756378139198e-11,-5.7772310469560494e-11,-5.725401501928736e-11,-5.6192602568831374e-11,-5.6021585588012164e-11,-5.565090273158983e-11,-5.4571502597290486e-11,-5.3213414323420475e-11,-5.2642275093944744e-11,-5.054895146248127e-11,-5.053963415846853e-11,-4.977803688465406e-11,-4.9188898573754016e-11,-4.906162149809787e-11,-4.845252347451488e-11,-4.6279667691163804e-11,-4.5858079631577194e-11,-4.584707031612086e-11,-4.574287584889298e-11,-4.394000108447252e-11,-4.3098033876273634e-11,-4.192483937658858e-11,-4.1640943520236266e-11,-4.142024729880225e-11,-4.1122663462325987e-11,-4.087821728151605e-11,-4.027828455197945e-11,-3.879879823542306e-11,-3.7597091075429856e-11,-3.7445554888763475e-11,-3.6999121358169824e-11,-3.647972588697697e-11,-3.582070710264571e-11,-3.3710626180042573e-11,-3.207132379427965e-11,-3.109901420197984e-11,-3.076511278126054e-11,-3.073750653379835e-11,-2.978150488732793e-11,-2.97203825341346e-11,-2.937718215548579e-11,-2.8268717608416594e-11,-2.727398338015326e-11,-2.465339026793548e-11,-2.4400187092392952e-11,-2.439457880244905e-11,-2.4139888920919046e-11,-2.2503548177426063e-11,-2.0548325187933107e-11,-2.0452279673507637e-11,-2.0434232723468767e-11,-2.0417923566364137e-11,-1.987773006495364e-11,-1.975507483392648e-11,-1.899823643050959e-11,-1.779289459539245e-11,-1.7667014652845168e-11,-1.6812802233884323e-11,-1.662618290538074e-11,-1.4787031675276095e-11,-1.4529028296962053e-11,-1.3593901188592465e-11,-1.294142966486766e-11,-1.1096211357678528e-11,-1.0067124069895716e-11,-9.936935644806385e-12,-9.46016156271992e-12,-8.763171527136719e-12,-6.5678080647287345e-12,-6.301424223637947e-12,-4.736876000487221e-12,-3.809407716946619e-12,-2.5365536624681905e-12,-5.98454020301348e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.814321321411484e-12,2.9779065071514936e-12,4.583302276795828e-12,6.128704840749852e-12,8.741729950088745e-12,8.857374627571588e-12,9.163144547433488e-12,1.029643193809641e-11,1.3509240808153594e-11,1.6105918068591518e-11,1.6591435304628227e-11,1.774048511839972e-11,1.7840930101977595e-11,1.799575375604415e-11,2.1019061725031364e-11,2.145513970802245e-11,2.1523022439664813e-11,2.248351973849831e-11,2.2916851102568342e-11,2.3164602265414607e-11,2.3248940954051968e-11,2.4816526423663724e-11,2.5719362914452358e-11,2.8200356627746083e-11,3.260793862039172e-11,3.30736690498398e-11,3.385217191761594e-11,3.473100459903119e-11,3.6340679076856806e-11,3.7133047607404986e-11,3.799814499768242e-11,3.89394890951647e-11,3.913413053350285e-11,3.917004313225325e-11,4.153737890339506e-11,4.1714617539538894e-11,4.19637009911665e-11,4.321549859429215e-11,4.402015234024747e-11,4.506869626486548e-11,4.6895834029950375e-11,4.757024137050213e-11,5.23829436703772e-11,5.303955218664682e-11,5.317924633364647e-11,5.5364183437354095e-11,5.66274772826116e-11,5.7087927921773904e-11,6.148846458019766e-11,6.167594119395013e-11,6.234106853567679e-11,6.328466763696611e-11,6.370264253384696e-11,6.397888519514959e-11,6.422407971913566e-11,6.428622315617796e-11,6.438294316709625e-11,6.457457011119482e-11,6.577602669560523e-11,6.623158409793707e-11,6.661103382430917e-11,6.705847051029874e-11,6.807705763387597e-11,6.874255302084536e-11,7.113765598430678e-11,7.147967574393704e-11,7.210485491619759e-11,7.225777493008984e-11,7.491080260585593e-11,7.622832223705897e-11,7.881482592298345e-11,7.919826602049329e-11,8.14996669815066e-11,8.329894537420214e-11,8.448170374023196e-11,8.694732929831043e-11,8.764948597773708e-11,9.179769385768194e-11,9.314702861440895e-11,9.349975707609376e-11,9.425940287043727e-11,1.0153877867442792e-10,1.0300253300499069e-10,1.04222573346764e-10,1.0829941458517762e-10,1.0852203754747396e-10,1.0966632890900494e-10,1.0998590507550618e-10,1.1551339027392758e-10,1.1576441005358889e-10,1.1745921002401887e-10,1.2189747516775963e-10,1.2346256994363586e-10,1.2404552669359512e-10,1.2429750332418954e-10,1.250726923184287e-10,1.3083104784555327e-10,1.3357036983556978e-10,1.3548029735813867e-10,1.3964853169388644e-10,1.4217353538492296e-10,1.430729225023999e-10,1.4717813346669523e-10,1.483067556939774e-10,1.5006298028669032e-10,1.5012735784329988e-10,1.501954884280677e-10,1.5040832627771997e-10,1.5042062425355126e-10,1.5149669079151572e-10,1.5304709277229238e-10,1.5665365223505543e-10,1.6101776595067744e-10,1.6284504451172323e-10,1.665531823406094e-10,1.7145009038192844e-10,1.723816585614546e-10,1.7876357714515394e-10,1.8321773195575372e-10,1.8483785575515217e-10,1.8552525766548006e-10,1.8695787118361992e-10,1.9001600839542372e-10,1.9070206343111612e-10,1.9237217429683697e-10,1.938790508585533e-10,1.9998863011778263e-10,2.055602418279397e-10,2.0601598984295922e-10,2.0823873432253264e-10,2.1038771211913702e-10,2.1126519313236497e-10,2.1135946095076947e-10,2.116394116317432e-10,2.156651011769852e-10,2.1629337639692993e-10,2.2649209812319004e-10,2.2767517130863372e-10,2.278461502644101e-10,2.289339619227743e-10,2.3657296016658533e-10,2.3996873838356554e-10,2.52059580570473e-10,2.602178238309767e-10,2.654359647203499e-10,2.6712622062100657e-10,2.701796663988929e-10,2.7781945832931685e-10,2.779979555588492e-10,2.856256551916526e-10,2.911771376803695e-10,3.020733835042591e-10,3.35158719219741e-10,3.3740122556762676e-10,3.38368574105992e-10,3.4199351693538707e-10,3.571755600741105e-10,3.5815927186578806e-10,3.854503851393834e-10,4.458419142497473e-10,4.661610050627976e-10,5.28981671277249e-10,5.364865307896477e-10,5.827163891418605e-10,6.051634466540267e-10,6.546164047679593e-10,6.546164047679593e-10,7.287156708249899e-10,8.552160783432136e-10,8.745612989913356e-10,8.875245302072481e-10,8.99782249512802e-10,9.311561602124246e-10,9.428134586033612e-10,1.2596495618229905e-09,1.3435442700316435e-09,1.3996323606602653e-09,1.5689337000134715e-09,1.6362443519086108e-09,1.6879314842116874e-09,2.249859167327117e-09,2.9822373328301527e-09,5.8464364784309215e-09,9.28902366111242e-09,2.2357801667965677e-07,2.3251128557533658e-07,4.607810039221369e-07,8.399759835370373e-07,2.1157305133608e-06,3.452633087045454e-06,9.096965094506809e-06,1.414918205928807e-05,3.416847415141205e-05
DT_Raw,0.0793869484695956,0.0,0.09412294661432195,0.0,0.2626107795214845,0.0,0.335366270956784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13895112519913674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637737943950127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06318454979917593,0.0
RF_Raw,0.0793869484695956,0.0,0.09412294661432195,0.0,0.2626107795214845,0.0,0.335366270956784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13895112519913674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637737943950127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06318454979917593,0.0
