,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.8593750000000001,0.8593750000000001,0.8593750000000001,0.7534246575342466,0.7534246575342466,0.7534246575342466,1.0,1.0,1.0
Logit,0.7600000000000001,0.09876543209876543,0.6779661016949152,0.7808219178082192,0.0547945205479452,0.821917808219178,0.7402597402597403,0.5,0.5769230769230769
RF,0.7868852459016392,0.5961538461538461,0.7627118644067796,0.6575342465753424,0.4246575342465753,0.6164383561643836,0.9795918367346939,1.0,1.0
SVM,0.7868852459016392,0.8503937007874016,0.8217054263565892,0.6575342465753424,0.7397260273972602,0.726027397260274,0.9795918367346939,1.0,0.9464285714285714
