,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.4098360655737705,0.4098360655737705,0.4098360655737705,0.31645569620253167,0.31645569620253167,0.31645569620253167,0.5813953488372093,0.5813953488372093,0.5813953488372093
Logit,0.3393939393939394,0.13333333333333333,0.367816091954023,0.35443037974683544,0.0759493670886076,0.4050632911392405,0.32558139534883723,0.5454545454545454,0.3368421052631579
RF,0.0,0.02469135802469136,0.024999999999999998,0.0,0.012658227848101266,0.012658227848101266,0.0,0.5,1.0
SVM,0.0,0.04395604395604395,0.29545454545454547,0.0,0.02531645569620253,0.3291139240506329,0.0,0.16666666666666666,0.26804123711340205
