,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.4137931034482758,0.4137931034482758,0.4137931034482758,0.3025210084033613,0.3025210084033613,0.3025210084033613,0.6545454545454545,0.6545454545454545,0.6545454545454545
Logit,0.3934426229508197,0.17333333333333334,0.38095238095238093,0.40336134453781514,0.1092436974789916,0.40336134453781514,0.384,0.41935483870967744,0.3609022556390977
RF,0.04838709677419355,0.2014388489208633,0.06349206349206349,0.025210084033613446,0.11764705882352941,0.03361344537815126,0.6,0.7,0.5714285714285714
SVM,0.04838709677419355,0.0,0.05970149253731343,0.025210084033613446,0.0,0.03361344537815126,0.6,0.0,0.26666666666666666
