,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.21875,0.14754098360655737,0.14754098360655737,0.14432989690721648,0.09278350515463918,0.09278350515463918,0.45161290322580644,0.36,0.36
Logit,0.1487603305785124,0.0,0.1487603305785124,0.09278350515463918,0.0,0.09278350515463918,0.375,0.0,0.375
RF,0.020202020202020204,0.020202020202020204,0.0,0.010309278350515464,0.010309278350515464,0.0,0.5,0.5,0.0
SVM,0.020202020202020204,0.0,0.2345415778251599,0.010309278350515464,0.0,0.5670103092783505,0.5,0.0,0.1478494623655914
