,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled,Minmaxed,Raw,Scaled
DT,0.47413793103448276,0.47413793103448276,0.47413793103448276,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.6179775280898876,0.6179775280898876,0.6179775280898876
Logit,0.4067796610169491,0.1839080459770115,0.3932203389830508,0.4195804195804196,0.11188811188811189,0.40559440559440557,0.39473684210526316,0.5161290322580645,0.3815789473684211
RF,0.15,0.1032258064516129,0.1951219512195122,0.08391608391608392,0.055944055944055944,0.11188811188811189,0.7058823529411765,0.6666666666666666,0.7619047619047619
SVM,0.15,0.3194192377495463,0.31932773109243695,0.08391608391608392,0.6153846153846154,0.26573426573426573,0.7058823529411765,0.21568627450980393,0.4
